tipo;conta;data;banco;valor
Entradas;Vendas de produtos;16/01/2023;Itau Unibanco;4178064,14
Saídas;Fretes;16/01/2023;Itau Unibanco;-2212,23
Saídas;Matéria-prima;16/01/2023;Itau Unibanco;-2849082,97
Saídas;Insumos de produção;16/01/2023;Itau Unibanco;-18483,55
Saídas;Energia elétrica;16/01/2023;Itau Unibanco;-1115998,23
Saídas;Insumos;16/01/2023;Itau Unibanco;-3553,42
Saídas;Serviços terceirizados;16/01/2023;Itau Unibanco;-765,75
Saídas;Peças de manutenção;16/01/2023;Itau Unibanco;-1944,9
Saídas;Material de consumo;16/01/2023;Itau Unibanco;-532,32
Saídas;Despesas com viagens;16/01/2023;Itau Unibanco;-161,13
Saídas;Outras despesas;16/01/2023;Itau Unibanco;-246,73
Saídas;Despesas bancárias;16/01/2023;Itau Unibanco;-1824,63
Entradas;Receita de aplicações;16/01/2023;Itau Unibanco;20301,26
Entradas;Transferências de entradas;16/01/2023;Itau Unibanco;0
Saídas;Transferências de saídas;16/01/2023;Itau Unibanco;0
Entradas;Vendas de produtos;16/01/2023;Bradesco;234118,6
Saídas;Fretes;16/01/2023;Bradesco;-77,59
Saídas;Matéria-prima;16/01/2023;Bradesco;-117714,67
Saídas;Insumos de produção;16/01/2023;Bradesco;-898,28
Saídas;Energia elétrica;16/01/2023;Bradesco;-62774,63
Saídas;Insumos;16/01/2023;Bradesco;-167,07
Saídas;Serviços terceirizados;16/01/2023;Bradesco;-32,17
Saídas;Peças de manutenção;16/01/2023;Bradesco;-90,57
Saídas;Material de consumo;16/01/2023;Bradesco;-27,42
Saídas;Despesas com viagens;16/01/2023;Bradesco;-5,94
Saídas;Outras despesas;16/01/2023;Bradesco;-9,88
Saídas;Despesas bancárias;16/01/2023;Bradesco;-63,41
Entradas;Receita de aplicações;16/01/2023;Bradesco;1013,46
Entradas;Transferências de entradas;16/01/2023;Bradesco;0
Saídas;Transferências de saídas;16/01/2023;Bradesco;0
Entradas;Vendas de produtos;16/01/2023;Inter;76251,25
Saídas;Fretes;16/01/2023;Inter;-22,22
Saídas;Matéria-prima;16/01/2023;Inter;-30711,08
Saídas;Insumos de produção;16/01/2023;Inter;-218,94
Saídas;Energia elétrica;16/01/2023;Inter;-14353,23
Saídas;Insumos;16/01/2023;Inter;-55,5
Saídas;Serviços terceirizados;16/01/2023;Inter;-7,58
Saídas;Peças de manutenção;16/01/2023;Inter;-25,45
Saídas;Material de consumo;16/01/2023;Inter;-4,62
Saídas;Despesas com viagens;16/01/2023;Inter;-1,68
Saídas;Outras despesas;16/01/2023;Inter;-1,39
Saídas;Despesas bancárias;16/01/2023;Inter;-22,34
Entradas;Receita de aplicações;16/01/2023;Inter;292,49
Entradas;Transferências de entradas;16/01/2023;Inter;0
Saídas;Transferências de saídas;16/01/2023;Inter;0
Entradas;Vendas de produtos;17/01/2023;Itau Unibanco;4251970
Saídas;Fretes;17/01/2023;Itau Unibanco;-2239,24
Saídas;Matéria-prima;17/01/2023;Itau Unibanco;-3594981,24
Saídas;Insumos de produção;17/01/2023;Itau Unibanco;-14260,66
Saídas;Insumos;17/01/2023;Itau Unibanco;-3617,68
Saídas;Serviços terceirizados;17/01/2023;Itau Unibanco;-716,58
Saídas;Peças de manutenção;17/01/2023;Itau Unibanco;-2263,32
Saídas;Material de consumo;17/01/2023;Itau Unibanco;-529,82
Saídas;Despesas com viagens;17/01/2023;Itau Unibanco;-161,74
Saídas;Outras despesas;17/01/2023;Itau Unibanco;-168,44
Saídas;Despesas bancárias;17/01/2023;Itau Unibanco;-1441,5
Entradas;Receita de aplicações;17/01/2023;Itau Unibanco;28537,83
Entradas;Transferências de entradas;17/01/2023;Itau Unibanco;0
Saídas;Transferências de saídas;17/01/2023;Itau Unibanco;0
Entradas;Vendas de produtos;17/01/2023;Bradesco;239694,7
Saídas;Fretes;17/01/2023;Bradesco;-82,94
Saídas;Matéria-prima;17/01/2023;Bradesco;-129132,6
Saídas;Insumos de produção;17/01/2023;Bradesco;-805,01
Saídas;Insumos;17/01/2023;Bradesco;-169,92
Saídas;Serviços terceirizados;17/01/2023;Bradesco;-32,52
Saídas;Peças de manutenção;17/01/2023;Bradesco;-79,58
Saídas;Material de consumo;17/01/2023;Bradesco;-32,39
Saídas;Despesas com viagens;17/01/2023;Bradesco;-5,03
Saídas;Outras despesas;17/01/2023;Bradesco;-9,24
Saídas;Despesas bancárias;17/01/2023;Bradesco;-53,99
Entradas;Receita de aplicações;17/01/2023;Bradesco;1255,22
Entradas;Transferências de entradas;17/01/2023;Bradesco;0
Saídas;Transferências de saídas;17/01/2023;Bradesco;0
Entradas;Vendas de produtos;17/01/2023;Inter;74220,48
Saídas;Fretes;17/01/2023;Inter;-20,98
Saídas;Matéria-prima;17/01/2023;Inter;-28910,22
Saídas;Insumos de produção;17/01/2023;Inter;-226,19
Saídas;Insumos;17/01/2023;Inter;-58,79
Saídas;Serviços terceirizados;17/01/2023;Inter;-9,15
Saídas;Peças de manutenção;17/01/2023;Inter;-20,02
Saídas;Material de consumo;17/01/2023;Inter;-3,5
Saídas;Despesas com viagens;17/01/2023;Inter;-1,4
Saídas;Outras despesas;17/01/2023;Inter;-1,65
Saídas;Despesas bancárias;17/01/2023;Inter;-19,43
Entradas;Receita de aplicações;17/01/2023;Inter;283,16
Entradas;Transferências de entradas;17/01/2023;Inter;0
Saídas;Transferências de saídas;17/01/2023;Inter;0
Entradas;Vendas de produtos;18/01/2023;Itau Unibanco;4204609,31
Saídas;Fretes;18/01/2023;Itau Unibanco;-2315,06
Saídas;Matéria-prima;18/01/2023;Itau Unibanco;-3166793,16
Saídas;Insumos de produção;18/01/2023;Itau Unibanco;-20204,15
Saídas;Água;18/01/2023;Itau Unibanco;-327982,91
Saídas;Insumos;18/01/2023;Itau Unibanco;-3478,11
Saídas;Serviços terceirizados;18/01/2023;Itau Unibanco;-703,47
Saídas;Peças de manutenção;18/01/2023;Itau Unibanco;-1906,06
Saídas;Material de consumo;18/01/2023;Itau Unibanco;-568,34
Saídas;Despesas com viagens;18/01/2023;Itau Unibanco;-123,32
Saídas;Outras despesas;18/01/2023;Itau Unibanco;-199,64
Saídas;Despesas bancárias;18/01/2023;Itau Unibanco;-1553,44
Entradas;Receita de aplicações;18/01/2023;Itau Unibanco;26401,49
Entradas;Transferências de entradas;18/01/2023;Itau Unibanco;0
Saídas;Transferências de saídas;18/01/2023;Itau Unibanco;0
Entradas;Vendas de produtos;18/01/2023;Bradesco;233255,93
Saídas;Fretes;18/01/2023;Bradesco;-64,94
Saídas;Matéria-prima;18/01/2023;Bradesco;-102306,27
Saídas;Insumos de produção;18/01/2023;Bradesco;-1046,05
Saídas;Água;18/01/2023;Bradesco;-11756,5
Saídas;Insumos;18/01/2023;Bradesco;-156,99
Saídas;Serviços terceirizados;18/01/2023;Bradesco;-28,06
Saídas;Peças de manutenção;18/01/2023;Bradesco;-86,47
Saídas;Material de consumo;18/01/2023;Bradesco;-31,9
Saídas;Despesas com viagens;18/01/2023;Bradesco;-5,5
Saídas;Outras despesas;18/01/2023;Bradesco;-7,27
Saídas;Despesas bancárias;18/01/2023;Bradesco;-58,12
Entradas;Receita de aplicações;18/01/2023;Bradesco;1130,38
Entradas;Transferências de entradas;18/01/2023;Bradesco;0
Saídas;Transferências de saídas;18/01/2023;Bradesco;0
Entradas;Vendas de produtos;18/01/2023;Inter;62442,04
Saídas;Fretes;18/01/2023;Inter;-23,67
Saídas;Matéria-prima;18/01/2023;Inter;-30244,58
Saídas;Insumos de produção;18/01/2023;Inter;-291,24
Saídas;Água;18/01/2023;Inter;-4554,57
Saídas;Insumos;18/01/2023;Inter;-51,07
Saídas;Serviços terceirizados;18/01/2023;Inter;-9,56
Saídas;Peças de manutenção;18/01/2023;Inter;-20,63
Saídas;Material de consumo;18/01/2023;Inter;-4,37
Saídas;Despesas com viagens;18/01/2023;Inter;-1,49
Saídas;Outras despesas;18/01/2023;Inter;-1,59
Saídas;Despesas bancárias;18/01/2023;Inter;-20,78
Entradas;Receita de aplicações;18/01/2023;Inter;278,18
Entradas;Transferências de entradas;18/01/2023;Inter;0
Saídas;Transferências de saídas;18/01/2023;Inter;0
Entradas;Vendas de produtos;19/01/2023;Itau Unibanco;4368959,08
Saídas;Fretes;19/01/2023;Itau Unibanco;-2316,43
Saídas;Matéria-prima;19/01/2023;Itau Unibanco;-3223266,64
Saídas;Insumos de produção;19/01/2023;Itau Unibanco;-16706,23
Saídas;Insumos;19/01/2023;Itau Unibanco;-3279,53
Saídas;Serviços terceirizados;19/01/2023;Itau Unibanco;-919,96
Saídas;Peças de manutenção;19/01/2023;Itau Unibanco;-1752,86
Saídas;Material de consumo;19/01/2023;Itau Unibanco;-775,88
Saídas;Despesas com viagens;19/01/2023;Itau Unibanco;-142,35
Saídas;Outras despesas;19/01/2023;Itau Unibanco;-171,29
Saídas;Despesas bancárias;19/01/2023;Itau Unibanco;-1539,22
Entradas;Receita de aplicações;19/01/2023;Itau Unibanco;28296,92
Entradas;Transferências de entradas;19/01/2023;Itau Unibanco;0
Saídas;Transferências de saídas;19/01/2023;Itau Unibanco;0
Entradas;Vendas de produtos;19/01/2023;Bradesco;218137,43
Saídas;Fretes;19/01/2023;Bradesco;-78,7
Saídas;Matéria-prima;19/01/2023;Bradesco;-123480,94
Saídas;Insumos de produção;19/01/2023;Bradesco;-943,69
Saídas;Insumos;19/01/2023;Bradesco;-190,2
Saídas;Serviços terceirizados;19/01/2023;Bradesco;-26,36
Saídas;Peças de manutenção;19/01/2023;Bradesco;-81,28
Saídas;Material de consumo;19/01/2023;Bradesco;-24,31
Saídas;Despesas com viagens;19/01/2023;Bradesco;-6,03
Saídas;Outras despesas;19/01/2023;Bradesco;-9,23
Saídas;Despesas bancárias;19/01/2023;Bradesco;-68,16
Entradas;Receita de aplicações;19/01/2023;Bradesco;940,99
Entradas;Transferências de entradas;19/01/2023;Bradesco;0
Saídas;Transferências de saídas;19/01/2023;Bradesco;0
Entradas;Vendas de produtos;19/01/2023;Inter;76455,24
Saídas;Fretes;19/01/2023;Inter;-19,46
Saídas;Matéria-prima;19/01/2023;Inter;-26046,81
Saídas;Insumos de produção;19/01/2023;Inter;-228,76
Saídas;Insumos;19/01/2023;Inter;-59,08
Saídas;Serviços terceirizados;19/01/2023;Inter;-8,48
Saídas;Peças de manutenção;19/01/2023;Inter;-19,61
Saídas;Material de consumo;19/01/2023;Inter;-4,52
Saídas;Despesas com viagens;19/01/2023;Inter;-1,73
Saídas;Outras despesas;19/01/2023;Inter;-1,32
Saídas;Despesas bancárias;19/01/2023;Inter;-20,33
Entradas;Receita de aplicações;19/01/2023;Inter;316,37
Entradas;Transferências de entradas;19/01/2023;Inter;0
Saídas;Transferências de saídas;19/01/2023;Inter;0
Entradas;Vendas de produtos;20/01/2023;Itau Unibanco;4511845,32
Saídas;Fretes;20/01/2023;Itau Unibanco;-2351,84
Saídas;Matéria-prima;20/01/2023;Itau Unibanco;-3277859,74
Saídas;Insumos de produção;20/01/2023;Itau Unibanco;-19082,8
Saídas;Insumos;20/01/2023;Itau Unibanco;-3025,39
Saídas;Serviços terceirizados;20/01/2023;Itau Unibanco;-828,27
Saídas;Peças de manutenção;20/01/2023;Itau Unibanco;-1917,21
Saídas;Material de consumo;20/01/2023;Itau Unibanco;-563,39
Saídas;Despesas com viagens;20/01/2023;Itau Unibanco;-144,24
Saídas;Outras despesas;20/01/2023;Itau Unibanco;-192,94
Saídas;Despesas bancárias;20/01/2023;Itau Unibanco;-1884,04
Entradas;Receita de aplicações;20/01/2023;Itau Unibanco;28216,84
Entradas;Transferências de entradas;20/01/2023;Itau Unibanco;0
Saídas;Transferências de saídas;20/01/2023;Itau Unibanco;0
Saídas;Máquinas e equipamentos;20/01/2023;Itau Unibanco;-250197,9
Entradas;Vendas de produtos;20/01/2023;Bradesco;250604,99
Saídas;Fretes;20/01/2023;Bradesco;-67,47
Saídas;Matéria-prima;20/01/2023;Bradesco;-142360,07
Saídas;Insumos de produção;20/01/2023;Bradesco;-1004,92
Saídas;Insumos;20/01/2023;Bradesco;-143,98
Saídas;Serviços terceirizados;20/01/2023;Bradesco;-24,39
Saídas;Peças de manutenção;20/01/2023;Bradesco;-82,23
Saídas;Material de consumo;20/01/2023;Bradesco;-30,15
Saídas;Despesas com viagens;20/01/2023;Bradesco;-5,95
Saídas;Outras despesas;20/01/2023;Bradesco;-7,72
Saídas;Despesas bancárias;20/01/2023;Bradesco;-73,88
Entradas;Receita de aplicações;20/01/2023;Bradesco;1289,99
Entradas;Transferências de entradas;20/01/2023;Bradesco;0
Saídas;Transferências de saídas;20/01/2023;Bradesco;0
Saídas;Máquinas e equipamentos;20/01/2023;Bradesco;-12463,57
Entradas;Vendas de produtos;20/01/2023;Inter;68382,69
Saídas;Fretes;20/01/2023;Inter;-22,06
Saídas;Matéria-prima;20/01/2023;Inter;-28242,41
Saídas;Insumos de produção;20/01/2023;Inter;-245,61
Saídas;Insumos;20/01/2023;Inter;-49,17
Saídas;Serviços terceirizados;20/01/2023;Inter;-6,44
Saídas;Peças de manutenção;20/01/2023;Inter;-18,88
Saídas;Material de consumo;20/01/2023;Inter;-4,08
Saídas;Despesas com viagens;20/01/2023;Inter;-1,51
Saídas;Outras despesas;20/01/2023;Inter;-1,5
Saídas;Despesas bancárias;20/01/2023;Inter;-16,51
Entradas;Receita de aplicações;20/01/2023;Inter;349,68
Entradas;Transferências de entradas;20/01/2023;Inter;0
Saídas;Transferências de saídas;20/01/2023;Inter;0
Saídas;Máquinas e equipamentos;20/01/2023;Inter;-3516,38
Entradas;Vendas de produtos;23/01/2023;Itau Unibanco;4242162,94
Saídas;Fretes;23/01/2023;Itau Unibanco;-2197,44
Saídas;Matéria-prima;23/01/2023;Itau Unibanco;-2792691,82
Saídas;Insumos de produção;23/01/2023;Itau Unibanco;-17975,75
Saídas;Insumos;23/01/2023;Itau Unibanco;-2899,39
Saídas;Serviços terceirizados;23/01/2023;Itau Unibanco;-951,23
Saídas;Peças de manutenção;23/01/2023;Itau Unibanco;-2073,47
Saídas;Aluguéis;23/01/2023;Itau Unibanco;-94400,59
Saídas;Material de consumo;23/01/2023;Itau Unibanco;-704,28
Saídas;Despesas com viagens;23/01/2023;Itau Unibanco;-151,25
Saídas;Outras despesas;23/01/2023;Itau Unibanco;-207,42
Saídas;Despesas bancárias;23/01/2023;Itau Unibanco;-1668,38
Entradas;Receita de aplicações;23/01/2023;Itau Unibanco;29419,62
Entradas;Transferências de entradas;23/01/2023;Itau Unibanco;0
Saídas;Transferências de saídas;23/01/2023;Itau Unibanco;0
Entradas;Vendas de produtos;23/01/2023;Bradesco;255815,52
Saídas;Fretes;23/01/2023;Bradesco;-80,84
Saídas;Matéria-prima;23/01/2023;Bradesco;-129923,29
Saídas;Insumos de produção;23/01/2023;Bradesco;-871,74
Saídas;Insumos;23/01/2023;Bradesco;-144,97
Saídas;Serviços terceirizados;23/01/2023;Bradesco;-25,16
Saídas;Peças de manutenção;23/01/2023;Bradesco;-76,68
Saídas;Aluguéis;23/01/2023;Bradesco;-3680,85
Saídas;Material de consumo;23/01/2023;Bradesco;-27,91
Saídas;Despesas com viagens;23/01/2023;Bradesco;-4,91
Saídas;Outras despesas;23/01/2023;Bradesco;-9,44
Saídas;Despesas bancárias;23/01/2023;Bradesco;-70,41
Entradas;Receita de aplicações;23/01/2023;Bradesco;1348,41
Entradas;Transferências de entradas;23/01/2023;Bradesco;0
Saídas;Transferências de saídas;23/01/2023;Bradesco;0
Entradas;Vendas de produtos;23/01/2023;Inter;71057,94
Saídas;Fretes;23/01/2023;Inter;-23,93
Saídas;Matéria-prima;23/01/2023;Inter;-22523,03
Saídas;Insumos de produção;23/01/2023;Inter;-314,73
Saídas;Insumos;23/01/2023;Inter;-51
Saídas;Serviços terceirizados;23/01/2023;Inter;-6,98
Saídas;Peças de manutenção;23/01/2023;Inter;-22,68
Saídas;Aluguéis;23/01/2023;Inter;-834,08
Saídas;Material de consumo;23/01/2023;Inter;-4,99
Saídas;Despesas com viagens;23/01/2023;Inter;-1,21
Saídas;Outras despesas;23/01/2023;Inter;-1,61
Saídas;Despesas bancárias;23/01/2023;Inter;-22,31
Entradas;Receita de aplicações;23/01/2023;Inter;331,68
Entradas;Transferências de entradas;23/01/2023;Inter;0
Saídas;Transferências de saídas;23/01/2023;Inter;0
Entradas;Vendas de produtos;24/01/2023;Itau Unibanco;4301217,97
Saídas;Fretes;24/01/2023;Itau Unibanco;-2203,94
Saídas;Matéria-prima;24/01/2023;Itau Unibanco;-2981274,26
Saídas;Insumos de produção;24/01/2023;Itau Unibanco;-15605,19
Saídas;Insumos;24/01/2023;Itau Unibanco;-4003
Saídas;Serviços terceirizados;24/01/2023;Itau Unibanco;-952,8
Saídas;Peças de manutenção;24/01/2023;Itau Unibanco;-2109,4
Saídas;Material de consumo;24/01/2023;Itau Unibanco;-712,5
Saídas;Despesas com viagens;24/01/2023;Itau Unibanco;-150,7
Saídas;Outras despesas;24/01/2023;Itau Unibanco;-203
Saídas;Despesas bancárias;24/01/2023;Itau Unibanco;-1520,7
Entradas;Receita de aplicações;24/01/2023;Itau Unibanco;29506,34
Entradas;Transferências de entradas;24/01/2023;Itau Unibanco;0
Saídas;Transferências de saídas;24/01/2023;Itau Unibanco;0
Entradas;Vendas de produtos;24/01/2023;Bradesco;239529,92
Saídas;Fretes;24/01/2023;Bradesco;-81,85
Saídas;Matéria-prima;24/01/2023;Bradesco;-121569,93
Saídas;Insumos de produção;24/01/2023;Bradesco;-1056,74
Saídas;Insumos;24/01/2023;Bradesco;-196,02
Saídas;Serviços terceirizados;24/01/2023;Bradesco;-27,96
Saídas;Peças de manutenção;24/01/2023;Bradesco;-87,84
Saídas;Material de consumo;24/01/2023;Bradesco;-27,49
Saídas;Despesas com viagens;24/01/2023;Bradesco;-5,48
Saídas;Outras despesas;24/01/2023;Bradesco;-9,15
Saídas;Despesas bancárias;24/01/2023;Bradesco;-60,25
Entradas;Receita de aplicações;24/01/2023;Bradesco;1016,6
Entradas;Transferências de entradas;24/01/2023;Bradesco;0
Saídas;Transferências de saídas;24/01/2023;Bradesco;0
Entradas;Vendas de produtos;24/01/2023;Inter;65363,65
Saídas;Fretes;24/01/2023;Inter;-25,26
Saídas;Matéria-prima;24/01/2023;Inter;-29021,32
Saídas;Insumos de produção;24/01/2023;Inter;-307,65
Saídas;Insumos;24/01/2023;Inter;-44,64
Saídas;Serviços terceirizados;24/01/2023;Inter;-9,12
Saídas;Peças de manutenção;24/01/2023;Inter;-26,71
Saídas;Material de consumo;24/01/2023;Inter;-4,18
Saídas;Despesas com viagens;24/01/2023;Inter;-1,66
Saídas;Outras despesas;24/01/2023;Inter;-1,3
Saídas;Despesas bancárias;24/01/2023;Inter;-18,49
Entradas;Receita de aplicações;24/01/2023;Inter;329,06
Entradas;Transferências de entradas;24/01/2023;Inter;0
Saídas;Transferências de saídas;24/01/2023;Inter;0
Entradas;Vendas de produtos;26/01/2023;Itau Unibanco;4220454,4
Saídas;Fretes;26/01/2023;Itau Unibanco;-2376,24
Saídas;Matéria-prima;26/01/2023;Itau Unibanco;-2954336,88
Saídas;Insumos de produção;26/01/2023;Itau Unibanco;-17897,99
Saídas;Insumos;26/01/2023;Itau Unibanco;-2987,61
Saídas;Serviços terceirizados;26/01/2023;Itau Unibanco;-751,61
Saídas;Peças de manutenção;26/01/2023;Itau Unibanco;-1923,66
Saídas;Material de consumo;26/01/2023;Itau Unibanco;-775,33
Saídas;Despesas com viagens;26/01/2023;Itau Unibanco;-112,62
Saídas;Outras despesas;26/01/2023;Itau Unibanco;-185,47
Saídas;Despesas bancárias;26/01/2023;Itau Unibanco;-1743,39
Entradas;Receita de aplicações;26/01/2023;Itau Unibanco;25028,9
Entradas;Transferências de entradas;26/01/2023;Itau Unibanco;0
Saídas;Transferências de saídas;26/01/2023;Itau Unibanco;0
Entradas;Vendas de produtos;26/01/2023;Bradesco;247019,75
Saídas;Fretes;26/01/2023;Bradesco;-81,33
Saídas;Matéria-prima;26/01/2023;Bradesco;-124823,94
Saídas;Insumos de produção;26/01/2023;Bradesco;-1071,86
Saídas;Insumos;26/01/2023;Bradesco;-133,05
Saídas;Serviços terceirizados;26/01/2023;Bradesco;-33,4
Saídas;Peças de manutenção;26/01/2023;Bradesco;-68,27
Saídas;Material de consumo;26/01/2023;Bradesco;-30,02
Saídas;Despesas com viagens;26/01/2023;Bradesco;-6,14
Saídas;Outras despesas;26/01/2023;Bradesco;-8,18
Saídas;Despesas bancárias;26/01/2023;Bradesco;-52,56
Entradas;Receita de aplicações;26/01/2023;Bradesco;1011,13
Entradas;Transferências de entradas;26/01/2023;Bradesco;0
Saídas;Transferências de saídas;26/01/2023;Bradesco;0
Entradas;Vendas de produtos;26/01/2023;Inter;61737,82
Saídas;Fretes;26/01/2023;Inter;-19,93
Saídas;Matéria-prima;26/01/2023;Inter;-30139,91
Saídas;Insumos de produção;26/01/2023;Inter;-289,37
Saídas;Insumos;26/01/2023;Inter;-55,92
Saídas;Serviços terceirizados;26/01/2023;Inter;-7,45
Saídas;Peças de manutenção;26/01/2023;Inter;-25,12
Saídas;Material de consumo;26/01/2023;Inter;-3,6
Saídas;Despesas com viagens;26/01/2023;Inter;-1,73
Saídas;Outras despesas;26/01/2023;Inter;-1,38
Saídas;Despesas bancárias;26/01/2023;Inter;-16,95
Entradas;Receita de aplicações;26/01/2023;Inter;358,67
Entradas;Transferências de entradas;26/01/2023;Inter;0
Saídas;Transferências de saídas;26/01/2023;Inter;0
Entradas;Vendas de produtos;27/01/2023;Itau Unibanco;4253972,47
Saídas;Fretes;27/01/2023;Itau Unibanco;-2433,41
Saídas;Matéria-prima;27/01/2023;Itau Unibanco;-3278861,28
Saídas;Insumos de produção;27/01/2023;Itau Unibanco;-14674,34
Saídas;Insumos;27/01/2023;Itau Unibanco;-3883,47
Saídas;Serviços terceirizados;27/01/2023;Itau Unibanco;-703,42
Saídas;Peças de manutenção;27/01/2023;Itau Unibanco;-2247,61
Saídas;Material de consumo;27/01/2023;Itau Unibanco;-621,64
Saídas;Despesas com viagens;27/01/2023;Itau Unibanco;-127,64
Saídas;Outras despesas;27/01/2023;Itau Unibanco;-188
Saídas;Despesas bancárias;27/01/2023;Itau Unibanco;-1542,51
Entradas;Receita de aplicações;27/01/2023;Itau Unibanco;21815,96
Entradas;Transferências de entradas;27/01/2023;Itau Unibanco;0
Saídas;Transferências de saídas;27/01/2023;Itau Unibanco;0
Entradas;Vendas de produtos;27/01/2023;Bradesco;258941,98
Saídas;Fretes;27/01/2023;Bradesco;-80,89
Saídas;Matéria-prima;27/01/2023;Bradesco;-143607,4
